,abbr,date,daily_records,tested,positive,deaths,population,multipliler,tested_pm,positive_pm,deaths_pm,daily_tests,daily_positive,daily_deaths,daily_tests_pm,daily_positive_pm,daily_deaths_pm,daily_tests_7day_mean,daily_positive_7day_mean,daily_deaths_7day_mean,daily_tests_pm_7day_mean,daily_positive_pm_7day_mean,daily_deaths_pm_7day_mean,daily_test_rk,daily_positive_rk,daily_deaths_rk,daily_test_pm_rk,daily_positive_pm_rk,daily_deaths_pm_rk
2807,PR,2020-04-30,0,11633.0,1389.0,86.0,12801989,0,908.686923571017,108.4987653090469,6.717706131445668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,52,50,51,52,51
2808,NY,2020-05-01,1,927438.0,308314.0,18610.0,19453561,0,47674.4591902737,15848.717877410721,956.637193570884,26802.0,3942.0,289.0,1377.7426148354061,202.63642219540088,14.855891936700004,28111.714285714286,5246.285714285715,349.7142857142857,1445.0677840275262,269.68253854837747,17.976877637687284,1,1,1,4,5,5
2809,CA,2020-05-01,1,625337.0,48917.0,1982.0,39512223,0,15826.419080495674,1238.0219660128969,50.161693003200554,22198.0,2417.0,95.0,561.8008381862,61.17094449482124,2.404319291273488,18737.714285714286,1380.4285714285713,60.0,474.225767700144,34.93674783695597,1.5185174471200977,2,5,8,36,34,32
2810,TX,2020-05-01,1,351775.0,29229.0,816.0,28995881,0,12131.895561304034,1008.0397281255224,28.141928158692608,21475.0,1142.0,34.0,740.6224353038269,39.38490435934682,1.172580339945526,15604.0,917.5714285714286,31.857142857142858,538.1454007208815,31.64488875407609,1.0986782176800511,3,7,15,30,37,37
2811,IL,2020-05-01,1,284688.0,56055.0,2457.0,12671821,0,22466.226440540788,4423.594683037269,193.8947843407826,14821.0,3137.0,102.0,1169.603011279909,247.55715851731202,8.049356126479381,13579.42857142857,2342.4285714285716,94.57142857142857,1071.624083975663,184.85335070851872,7.463128509424856,4,3,6,13,8,13
2812,FL,2020-05-01,2,402699.0,34728.0,1314.0,21477737,0,18749.601040370315,1616.9301262977567,61.17962986510171,27399.0,1535.0,96.0,1275.6930583515386,71.46935452277876,4.469744647678667,11673.57142857143,599.2857142857143,38.285714285714285,543.5196188765805,27.902647019363087,1.7825767344908954,5,12,13,29,41,28
2813,MA,2020-05-01,1,275647.0,64311.0,3562.0,6892503,0,39992.29307553439,9330.572652634319,516.7933913122707,0.0,2106.0,0.0,0.0,305.5493773452108,0.0,8633.42857142857,1906.0,143.71428571428572,1252.5824901967503,276.532342459626,20.85081221064186,6,4,3,7,4,3
2814,GA,2020-05-01,1,164465.0,26264.0,1132.0,10617423,0,15490.105273191057,2473.669929134405,106.61720833765406,20675.0,618.0,36.0,1947.271009170494,58.20621444582184,3.390653268688652,8184.142857142857,588.1428571428571,34.285714285714285,770.8219647218405,55.3941250285363,3.229193589227281,7,13,14,19,25,17
2815,TN,2020-05-01,1,177626.0,10735.0,199.0,6829174,0,26009.88055070789,1571.932418181174,29.139688050121435,9077.0,369.0,4.0,1329.150494627902,54.032888896958866,0.585722372866762,7789.428571428572,352.7142857142857,4.142857142857143,1140.610646533325,51.648162093144165,0.6066410290405752,8,22,35,12,26,45
2816,MI,2020-05-01,1,185157.0,42356.0,3866.0,9986857,0,18540.067210334542,4241.17417521849,387.10877706569744,0.0,977.0,77.0,0.0,97.82857609756502,7.710133428364884,7568.857142857143,816.4285714285714,111.57142857142857,757.8817983332636,81.75030156420303,11.171825988038938,9,8,4,21,18,9
2817,NJ,2020-05-01,1,256545.0,121190.0,7538.0,8882190,0,28883.079510796324,13644.157578254912,848.664574840214,8627.0,2538.0,310.0,971.2694729565555,285.74034106453473,34.90130249409208,7226.142857142857,2713.4285714285716,274.42857142857144,813.5541862021481,305.49093989529274,30.89649865951656,10,2,2,16,1,1
2818,PA,2020-05-01,1,227448.0,46971.0,2354.0,4217737,0,53926.54876299779,11136.540756334498,558.1191999406317,6083.0,1208.0,62.0,1442.2426054540629,286.409512968683,14.699825996737104,5900.714285714285,1188.4285714285713,104.57142857142857,1399.023762200983,281.7692453153364,24.793254906939094,11,6,5,5,3,2
2819,WA,2020-05-01,1,193981.0,14327.0,814.0,7614893,0,25473.897006825966,1881.4446900304442,106.89578960597345,6181.0,257.0,13.0,811.6988643175937,33.74965347510465,1.7071809150831143,5800.714285714285,224.85714285714286,14.714285714285714,761.7591324939547,29.52860176198705,1.9323036731160517,12,27,19,20,39,26
2820,AL,2020-05-01,4,91933.0,7294.0,289.0,4903185,0,18749.649462543224,1487.6044856557523,58.94128000473162,4569.0,275.0,20.0,931.8432814588887,56.08599308408725,4.078981315206342,5613.142857142857,208.85714285714286,12.571428571428571,1144.7952416934825,42.596219163083376,2.5639311124154136,13,29,22,11,30,21
2821,VA,2020-05-01,2,105648.0,16901.0,581.0,8535519,0,12377.454727709,1980.078774354553,68.06850292290369,20341.0,1940.0,59.0,2383.100547254362,227.2855347167524,6.912292035200203,5233.285714285715,758.1428571428571,24.428571428571427,613.1186298437991,88.82211581309316,2.8619901646954835,14,9,16,25,15,19
2822,NC,2020-05-01,1,133832.0,10923.0,399.0,10488084,0,12760.385977076461,1041.467631266111,38.04317356725976,5315.0,414.0,21.0,506.765582731794,39.473368062269515,2.002272293013668,4749.714285714285,410.14285714285717,18.571428571428573,452.8676816198541,39.10560376355273,1.7707169938216138,15,17,18,41,31,29
2823,MD,2020-05-01,1,114359.0,21742.0,1140.0,6045680,0,18915.82088367231,3596.2869354646623,188.56439639544269,3430.0,893.0,62.0,567.3472628389209,147.70877717642998,10.25525664606792,4234.714285714285,732.2857142857143,59.57142857142857,700.4529326253271,121.12545061692221,9.85355304472426,16,10,9,22,13,11
2824,UT,2020-05-01,1,112558.0,4828.0,46.0,3205958,0,35109.00641867423,1505.9461165742034,14.34828528633251,4057.0,156.0,0.0,1265.4563784054553,48.65940227538863,0.0,3980.1428571428573,149.42857142857142,1.0,1241.4831564053106,46.60964723448388,0.3119192453550547,17,35,45,8,27,47
2825,OH,2020-05-01,1,133148.0,17962.0,1002.0,3193694,0,41690.90714389043,5624.208205294559,313.7432703320982,0.0,677.0,27.0,0.0,211.98023354773522,8.454159979008637,3719.8571428571427,483.0,44.57142857142857,1164.7506438804537,151.23552851337666,13.95607361614123,18,16,12,10,11,6
2826,IN,2020-05-01,1,99639.0,18630.0,1062.0,6732219,0,14800.320666930176,2767.289655906916,157.74887893575655,4641.0,795.0,55.0,689.3715133152982,118.08885005077855,8.169668871437494,3440.8571428571427,707.1428571428571,45.857142857142854,511.102972564788,105.03859977562483,6.8115940460556725,19,11,11,33,14,14
2827,CT,2020-05-01,1,97133.0,27700.0,2257.0,3565287,0,27244.090026973987,7769.360503095543,633.0486157215394,2315.0,933.0,89.0,649.3165907821749,261.6900126132905,24.962927248213077,3299.285714285714,539.8571428571429,70.42857142857143,925.3913399638556,151.42038855697805,19.753969716483248,20,14,7,15,10,4
2828,MN,2020-05-01,1,74829.0,5730.0,371.0,5639632,0,13268.418932299128,1016.0237405561214,65.78443416166161,4553.0,594.0,28.0,807.3221798869145,105.32602127230996,4.9648629555970984,3006.0,363.57142857142856,21.428571428571427,533.0135015901744,64.46722562242157,3.799640017038598,21,21,17,31,23,15
2829,WI,2020-05-01,1,76248.0,6854.0,316.0,5822434,0,13095.554196063022,1177.1709219889826,54.272835037717904,3098.0,334.0,8.0,532.0798827431972,57.364325641132154,1.3739958237396976,2820.0,257.42857142857144,8.428571428571429,484.333527868242,44.21322275676658,1.4476027428686062,22,24,27,34,29,33
2830,NM,2020-05-01,1,71118.0,3513.0,131.0,2096829,0,33916.92884827518,1675.3869771927039,62.475290068956504,3249.0,102.0,8.0,1549.482575832364,48.64488234376768,3.8152848897072644,2801.1428571428573,141.71428571428572,6.714285714285714,1335.894752096073,67.58504661767158,3.202114103861456,23,36,33,6,22,18
2831,LA,2020-05-01,2,161309.0,28711.0,1927.0,4648794,0,34699.10690815726,6176.0103803265965,414.5161089091063,18273.0,710.0,65.0,3930.696864606176,152.72778273246786,13.982120954380832,2778.714285714286,367.2857142857143,46.57142857142857,597.727988315741,79.00666587629277,10.017959189292657,24,20,10,27,20,10
2832,CO,2020-05-01,2,75259.0,15768.0,777.0,5758736,0,13068.666457361476,2738.10086102228,134.9254419719883,5810.0,1010.0,11.0,1008.9019534842373,175.38570964183782,1.9101413921388257,2638.5714285714284,501.7142857142857,14.714285714285714,458.1858638026518,87.12229310638395,2.5551241998740233,25,15,19,37,16,22
2833,RI,2020-05-01,1,63710.0,8621.0,266.0,1059361,0,60140.02780921706,8137.924654579506,251.09476373021096,3545.0,374.0,15.0,3346.3569076075073,353.0430136657851,14.159479157718664,2350.4285714285716,274.57142857142856,9.142857142857142,2218.722957923287,259.1858946774787,8.630539677085665,26,23,26,1,6,12
2834,OK,2020-05-01,2,63779.0,3618.0,222.0,11689100,0,5456.279782019146,309.51912465459276,18.992052424908675,15795.0,145.0,8.0,1351.2588650965436,12.4047189261791,0.6843982855822937,2256.4285714285716,85.85714285714286,6.142857142857143,193.0369807280775,7.345060172052846,0.525520112143547,27,39,34,51,48,46
2835,MO,2020-05-01,1,82152.0,7835.0,337.0,6137428,0,13385.41160890197,1276.593387327721,54.90899445174754,0.0,273.0,8.0,0.0,44.48117354696478,1.3034776130978614,2162.1428571428573,172.85714285714286,10.714285714285714,352.28810132564604,28.164426997293138,1.7457289461132117,28,31,24,45,40,30
2836,WV,2020-05-01,2,47062.0,1125.0,44.0,1792147,0,26260.12263502938,627.7386843824753,24.551557433625703,3041.0,16.0,4.0,1696.84741262854,8.927839066773004,2.2319597666932474,2091.8571428571427,22.571428571428573,2.142857142857143,1167.235245131757,12.594630112054736,1.1956927321570956,29,45,41,9,46,36
2837,AR,2020-05-01,2,49676.0,3321.0,64.0,3017804,0,16460.976259558276,1100.4690828165117,21.20747404403997,1297.0,66.0,5.0,429.7827161737496,21.8702076079162,1.6568339096906222,2033.2857142857142,102.14285714285714,2.7142857142857144,673.7633439036182,33.84674986939415,0.8994241224034808,30,38,37,24,35,39
2838,KY,2020-05-01,1,57648.0,4879.0,248.0,4467673,0,12903.361548618263,1092.0673916824262,55.50988176619014,1037.0,171.0,8.0,232.1118846433037,38.27495879846174,1.7906413472964573,1812.2857142857142,157.14285714285714,6.857142857142857,405.6442166393364,35.173312179037524,1.5348354405398195,31,34,31,43,33,31
2839,OR,2020-05-01,1,58176.0,2579.0,104.0,3956971,0,14702.15475422994,651.7611577138169,26.282729896175635,2144.0,69.0,1.0,541.828585551928,17.437580411885733,0.25271855669399557,1812.0,57.42857142857143,2.5714285714285716,457.92602472952166,14.513265684426658,0.6498477172131342,32,42,39,38,44,44
2840,SC,2020-05-01,2,59379.0,6258.0,256.0,5148714,0,11532.782749245735,1215.4491393384833,49.7211536706059,3081.0,377.0,24.0,598.4018533560029,73.22216771022818,4.6613581566193005,1769.0,169.71428571428572,14.142857142857142,343.58094079414803,32.96246125037934,2.7468717708649457,33,32,21,46,36,20
2841,AZ,2020-05-01,1,71786.0,7648.0,320.0,7278717,0,9862.452407477856,1050.7346280944842,43.963791970480514,2973.0,446.0,16.0,408.451104775746,61.27453505885717,2.1981895985240314,1581.7142857142858,229.0,7.714285714285714,217.30674316837525,31.461588628875102,1.059841413574084,34,26,30,50,38,38
2842,MS,2020-05-01,1,66094.0,7212.0,281.0,2976149,0,22207.893489203667,2423.2657706317796,94.41731579971298,0.0,397.0,20.0,0.0,133.3938589768186,6.720093651225113,1529.2857142857142,254.0,10.285714285714286,513.8471609740354,85.34518937055908,3.4560481634872056,35,25,25,32,17,16
2843,IA,2020-05-01,1,42667.0,7145.0,162.0,3155070,0,13523.313270387029,2264.6090261071863,51.345928933430955,1330.0,302.0,14.0,421.54373753989785,95.71895393763043,4.43730250041996,1527.7142857142858,385.7142857142857,7.857142857142857,484.20931570909227,122.2522117462642,2.490322831868345,36,18,29,35,12,23
2844,NE,2020-05-01,2,29364.0,4787.0,73.0,1934408,0,15179.837965930661,2474.6589137348483,37.737643764914125,3866.0,1003.0,5.0,1998.5442574679164,518.5048862494368,2.584770120884528,1523.2857142857142,380.42857142857144,3.7142857142857144,787.4686799711928,196.66408091187148,1.9201149469427936,37,19,36,18,7,27
2845,ND,2020-05-01,1,27460.0,1067.0,19.0,762062,1,36033.81352173445,1400.1485443441609,24.932354585322454,1924.0,34.0,0.0,2524.7289590610744,44.61579241584013,0.0,1430.142857142857,45.57142857142857,0.5714285714285714,1876.6752011553617,59.80015874223956,0.7498452506863897,38,43,47,2,24,42
2846,ID,2020-05-01,2,29070.0,2015.0,63.0,1787065,0,16266.895720077333,1127.5471233558935,35.25333437787658,377.0,31.0,3.0,210.9604295311019,17.34687882085973,1.6787302084703128,1425.5714285714287,25.571428571428573,1.2857142857142858,797.7166071583454,14.309176538865975,0.7194558036301348,39,44,42,17,45,43
2847,KS,2020-05-01,1,31626.0,4238.0,129.0,2913314,0,10855.678447294044,1454.7007291352734,44.2794700468264,2168.0,500.0,4.0,744.1696981513142,171.62585289467597,1.3730068231574037,1148.2857142857142,208.71428571428572,2.4285714285714284,394.1510301621157,71.64153459403472,0.8336112854884254,40,30,40,44,21,41
2848,AK,2020-05-01,2,19562.0,364.0,9.0,731545,1,26740.665304253325,497.5770458413358,12.302729155417644,443.0,9.0,0.0,605.5676684277787,12.302729155417637,0.0,1088.5714285714287,3.5714285714285716,0.0,1488.0443835600386,4.882035379133981,0.0,41,49,50,3,49,51
2849,NV,2020-05-01,3,43595.0,5227.0,245.0,3080156,0,14153.503913438151,1696.9919705365573,79.54142582388684,2567.0,329.0,8.0,833.3993473057872,106.8127718206481,2.597271047310585,1057.5714285714287,118.42857142857143,6.857142857142857,343.34995648643405,38.44888746822287,2.2262323262662207,42,37,31,47,32,24
2850,ME,2020-05-01,2,20669.0,1123.0,55.0,1344212,0,15376.294810639989,835.4336964704972,40.91616500968597,5498.0,28.0,2.0,4090.1286404227903,20.830047641294755,1.487860545806761,804.0,22.571428571428573,1.1428571428571428,598.1199394143188,16.79156901696204,0.8502060261752921,43,45,43,26,43,40
2851,DE,2020-05-01,1,22585.0,4918.0,159.0,705749,1,32001.462276248356,6968.4831292711715,225.2925615197471,765.0,184.0,7.0,1083.954777123312,260.7159202492667,9.918540444265574,743.7142857142857,210.85714285714286,8.428571428571429,1053.794317405035,298.7707284844086,11.942732371666736,44,28,27,14,2,7
2852,DC,2020-05-01,1,21135.0,4658.0,231.0,973764,1,21704.437625543767,4783.49990346737,237.223803714247,1056.0,335.0,7.0,1084.4516741222724,344.02586252931906,7.188600112552962,657.4285714285714,161.42857142857142,11.142857142857142,675.1415860809924,165.77792096295553,11.443077730186308,45,33,23,23,9,8
2853,NH,2020-05-01,1,22049.0,2146.0,72.0,1359711,0,16215.945888501306,1578.2765602396391,52.95242886172135,128.0,92.0,6.0,94.13765130972752,67.6614368788662,4.412702405143449,617.4285714285714,60.857142857142854,2.7142857142857144,454.08809035785663,44.7574101093121,1.9962225166125107,46,41,37,39,28,25
2854,SD,2020-05-01,1,17028.0,2449.0,17.0,884659,1,19248.094463516452,2768.2982934667484,19.21644385011626,195.0,76.0,4.0,220.42391475133627,85.90880780051975,4.5215162000273565,497.7142857142857,70.42857142857143,1.1428571428571428,562.6058014605468,79.61098166476742,1.2918617714363871,47,40,43,28,19,35
2855,HI,2020-05-01,2,29757.0,619.0,16.0,1415872,0,21016.730325905166,437.1864123310582,11.300456538444154,1497.0,1.0,0.0,1057.2989648781804,0.7062785336527782,0.0,445.2857142857143,2.5714285714285716,0.42857142857142855,314.49574134223593,1.8161448008213767,0.30269080013689703,48,50,48,48,50,48
2856,MT,2020-05-01,1,14203.0,453.0,16.0,1068778,0,13289.0085686644,423.8485447866629,14.970368027785003,289.0,0.0,0.0,270.4022725018658,0.0,0.0,296.57142857142856,1.2857142857142858,0.2857142857142857,277.4864645150147,1.202976002232727,0.26732800049616073,49,51,49,49,51,49
2857,WY,2020-05-01,2,9882.0,415.0,7.0,578759,1,17074.464500768023,717.0514842965725,12.094844313436163,419.0,11.0,0.0,723.9628239042504,19.00618392111403,0.0,262.57142857142856,11.857142857142858,0.0,453.68007853256455,20.48718526561637,2.5376526277146434e-16,50,47,50,40,42,50
2858,VT,2020-05-01,1,15652.0,866.0,49.0,623989,1,25083.775515273508,1387.8449780364717,78.52702531615141,223.0,4.0,2.0,357.37809480616124,6.4103694135633305,3.2051847067816936,257.14285714285717,5.857142857142857,0.8571428571428571,412.09517658621763,9.386612355574925,1.3736505886207218,51,48,46,42,47,34
2859,PR,2020-05-01,1,11633.0,1389.0,92.0,12801989,0,908.686923571017,108.4987653090469,7.186383303406994,0.0,0.0,6.0,0.0,0.0,0.46867717196132563,0.0,0.0,0.0,0.0,0.0,0.0,52,52,50,52,52,51
2860,NY,2020-05-02,1,959017.0,312977.0,18909.0,19453561,0,49297.760960062784,16088.416922742319,972.0071302112759,31579.0,4663.0,299.0,1623.3017697890828,239.69904533159752,15.36993664039187,25921.285714285714,4404.857142857143,330.0,1332.4699634316673,226.42934848057595,16.963475221837257,1,1,1,5,6,5
2861,CA,2020-05-02,3,654985.0,52197.0,2171.0,39512223,0,16576.76916836595,1321.0342531221288,54.94502296162886,29648.0,3280.0,189.0,750.3500878702762,83.01228710923192,4.783329958428304,21278.571428571428,1580.0,74.28571428571429,538.5313660679489,39.9876261074959,1.8800692202439302,2,5,7,32,29,27
2862,TX,2020-05-02,2,380648.0,30522.0,847.0,28995881,0,13127.657683517187,1052.6322687005095,29.21104552746647,28873.0,1293.0,31.0,995.7621222131529,44.59254057498708,1.0691173687738633,16833.14285714286,964.1428571428571,32.0,580.5356580523579,33.251028211312395,1.103605025831083,3,7,15,30,36,39
2863,IL,2020-05-02,1,299896.0,58505.0,2559.0,12671821,0,23666.369655947634,4616.937060585057,201.94414046726197,15208.0,2450.0,102.0,1200.1432154068461,193.3423775477886,8.049356126479381,14039.857142857143,2389.714285714286,97.85714285714286,1107.958922625023,188.58491496323106,7.722421493891277,4,3,6,10,7,13
2864,FL,2020-05-02,0,402699.0,34728.0,1314.0,21477737,0,18749.601040370315,1616.9301262977567,61.17962986510171,0.0,0.0,0.0,0.0,0.0,0.0,9675.0,555.5714285714286,37.0,450.46645277386557,25.867316867295123,1.7227140829594845,5,14,14,38,40,31
2865,MA,2020-05-02,2,289636.0,66263.0,3716.0,6892503,0,42021.889580606636,9613.778913117629,539.1365081741712,13989.0,1952.0,154.0,2029.5965050722443,283.20626048330996,22.343116861900512,8970.142857142857,1845.0,140.85714285714286,1301.4347410719815,267.68214681952253,20.436283140847788,6,4,3,6,4,3
2866,GA,2020-05-02,1,168367.0,27504.0,1167.0,10617423,0,15857.614413591697,2590.459097278125,109.91367679332357,3902.0,1240.0,35.0,367.5091404006398,116.78916814371996,3.296468455669512,7050.428571428572,612.5714285714286,37.142857142857146,664.0432967047248,57.69492546086076,3.498293054996221,7,12,13,24,24,16
2867,NJ,2020-05-02,1,262312.0,123717.0,7742.0,8882190,0,29532.356322033193,13928.659486005141,871.6318835782616,5767.0,2527.0,204.0,649.2768112368685,284.5019077502293,22.967308738047677,6946.571428571428,2599.1428571428573,268.42857142857144,782.0786797593194,292.6241002661347,30.22098957898574,8,2,2,15,2,1
2868,MI,2020-05-02,2,195645.0,43207.0,4020.0,9986857,0,19590.247462239622,4326.386169342367,402.52904392242726,10488.0,851.0,154.0,1050.1802519050798,85.21199412387705,15.420266856729825,6707.571428571428,857.7142857142857,106.57142857142857,671.6398791503101,85.88430631521874,10.671167973210055,9,8,5,23,17,9
2869,TN,2020-05-02,1,186132.0,11891.0,204.0,6829174,0,27255.41917660906,1741.2061839396683,29.87184101620489,8506.0,1156.0,5.0,1245.5386259011684,169.2737657584944,0.7321529660834543,6389.428571428572,386.0,3.7142857142857144,935.6078160299579,56.522208981642606,0.5438850605191361,10,20,35,12,26,45
2870,PA,2020-05-02,1,235376.0,48305.0,2418.0,4217737,0,55806.22973883862,11452.824109232037,573.2932138727474,7928.0,1334.0,64.0,1879.6809758408344,316.28335289753886,15.174013932115713,6063.0,1179.4285714285713,113.71428571428571,1437.5007261002756,279.6353996061329,26.960971182955625,11,6,4,3,3,2
2871,VA,2020-05-02,1,112450.0,17731.0,616.0,8535519,0,13174.359989123099,2077.319492815844,72.169015147175,6802.0,830.0,35.0,796.9052614140983,97.24071846129118,4.100512224271313,5753.142857142857,766.4285714285714,25.714285714285715,674.0237889626696,89.79284931924721,3.0126212259952467,12,10,16,22,15,19
